Age,Gender,Disability,MaritalStatus,Caste,Aadhaar,Mobile,District,Scheme
53,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
73,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
48,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
68,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
40,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
61,Female,0,Widowed,ST,1,0,GAYA,IGNWPS
49,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
67,Female,0,Widowed,OBC,1,0,GAYA,IGNWPS
41,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
40,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
45,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
52,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
47,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
77,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
65,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
59,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
47,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
47,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
80,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
74,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
55,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
52,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
72,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
45,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
60,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
59,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
50,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
47,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
71,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
77,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
73,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
42,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
44,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
50,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
44,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
76,Female,0,Widowed,OBC,1,1,GAYA,IGNWPS
79,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
64,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
79,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
62,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
67,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
53,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
62,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
63,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
77,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
80,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
53,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
49,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
79,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
71,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
68,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
65,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
80,Female,0,Widowed,GEN,0,1,GAYA,IGNWPS
72,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
45,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
67,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
80,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
80,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
67,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
43,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
80,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
73,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
41,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
56,Female,0,Widowed,GEN,0,1,GAYA,IGNWPS
78,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
70,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
41,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
48,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
74,Female,0,Widowed,GEN,0,1,GAYA,IGNWPS
48,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
78,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
52,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
80,Female,0,Widowed,SC,1,0,GAYA,IGNWPS
70,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
60,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
54,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
48,Female,0,Widowed,GEN,0,1,GAYA,IGNWPS
42,Female,0,Widowed,OBC,1,1,GAYA,IGNWPS
62,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
49,Female,0,Widowed,SC,0,1,GAYA,IGNWPS
79,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
72,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
69,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
64,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
72,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
51,Female,0,Widowed,SC,1,1,GAYA,IGNWPS
62,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
53,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
78,Female,0,Widowed,GEN,1,1,GAYA,IGNWPS
61,Female,0,Widowed,GEN,0,0,GAYA,IGNWPS
45,Female,0,Widowed,GEN,1,0,GAYA,IGNWPS
36,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
29,Male,1,Married,SC,1,0,GOPALGANJ,IGNDPS
50,Female,1,Married,SC,1,1,GOPALGANJ,IGNDPS
21,Male,1,Single,GEN,0,1,GOPALGANJ,IGNDPS
44,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
42,Female,1,Single,OBC,0,1,GOPALGANJ,IGNDPS
27,Male,1,Married,GEN,1,0,GOPALGANJ,IGNDPS
42,Male,1,Single,GEN,1,0,GOPALGANJ,IGNDPS
51,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
41,Male,1,Single,OBC,0,1,GOPALGANJ,IGNDPS
32,Female,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
59,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
45,Male,1,Single,SC,1,1,GOPALGANJ,IGNDPS
54,Female,1,Single,OBC,1,0,GOPALGANJ,IGNDPS
32,Male,1,Single,GEN,1,0,GOPALGANJ,IGNDPS
35,Female,1,Married,GEN,1,0,GOPALGANJ,IGNDPS
44,Female,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
59,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
59,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
18,Female,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
60,Male,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
50,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
23,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
31,Male,1,Married,SC,0,1,GOPALGANJ,IGNDPS
58,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
25,Female,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
55,Female,1,Single,OBC,1,0,GOPALGANJ,IGNDPS
21,Female,1,Single,GEN,0,0,GOPALGANJ,IGNDPS
48,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
45,Female,1,Married,SC,1,1,GOPALGANJ,IGNDPS
40,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
33,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
54,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
54,Male,1,Single,SC,1,1,GOPALGANJ,IGNDPS
55,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
21,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
48,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
53,Male,1,Single,SC,0,1,GOPALGANJ,IGNDPS
47,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
53,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
34,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
26,Male,1,Married,GEN,0,0,GOPALGANJ,IGNDPS
27,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
50,Male,1,Single,OBC,1,0,GOPALGANJ,IGNDPS
46,Male,1,Single,SC,1,1,GOPALGANJ,IGNDPS
30,Male,1,Married,GEN,1,0,GOPALGANJ,IGNDPS
18,Male,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
44,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
42,Male,1,Married,OBC,0,1,GOPALGANJ,IGNDPS
52,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
25,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
48,Female,1,Single,OBC,0,0,GOPALGANJ,IGNDPS
25,Female,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
32,Male,1,Single,GEN,1,0,GOPALGANJ,IGNDPS
60,Male,1,Single,OBC,0,0,GOPALGANJ,IGNDPS
53,Male,1,Married,GEN,0,0,GOPALGANJ,IGNDPS
34,Male,1,Single,OBC,0,1,GOPALGANJ,IGNDPS
26,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
27,Male,1,Married,SC,1,1,GOPALGANJ,IGNDPS
57,Female,1,Single,SC,1,1,GOPALGANJ,IGNDPS
47,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
56,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
35,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
20,Female,1,Married,SC,0,1,GOPALGANJ,IGNDPS
42,Female,1,Single,GEN,1,0,GOPALGANJ,IGNDPS
23,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
19,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
31,Male,1,Single,GEN,0,0,GOPALGANJ,IGNDPS
47,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
44,Male,1,Married,GEN,1,0,GOPALGANJ,IGNDPS
42,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
59,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
34,Male,1,Single,ST,0,1,GOPALGANJ,IGNDPS
37,Male,1,Single,SC,1,1,GOPALGANJ,IGNDPS
21,Male,1,Married,ST,1,1,GOPALGANJ,IGNDPS
44,Female,1,Single,SC,1,1,GOPALGANJ,IGNDPS
50,Male,1,Single,OBC,1,0,GOPALGANJ,IGNDPS
37,Female,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
19,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
41,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
41,Male,1,Single,ST,1,0,GOPALGANJ,IGNDPS
25,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
20,Female,1,Married,SC,1,0,GOPALGANJ,IGNDPS
52,Male,1,Married,GEN,1,0,GOPALGANJ,IGNDPS
30,Male,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
37,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
57,Male,1,Single,GEN,0,1,GOPALGANJ,IGNDPS
29,Male,1,Married,OBC,1,1,GOPALGANJ,IGNDPS
54,Male,1,Married,SC,1,1,GOPALGANJ,IGNDPS
31,Male,1,Married,GEN,0,1,GOPALGANJ,IGNDPS
40,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
27,Male,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
52,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
36,Male,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
40,Female,1,Single,GEN,1,1,GOPALGANJ,IGNDPS
18,Male,1,Single,OBC,1,1,GOPALGANJ,IGNDPS
20,Female,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
29,Male,1,Married,OBC,0,1,GOPALGANJ,IGNDPS
25,Male,1,Married,GEN,0,0,GOPALGANJ,IGNDPS
20,Male,1,Married,GEN,1,1,GOPALGANJ,IGNDPS
72,Female,0,Married,SC,1,1,GOPALGANJ,IGNOAPS
65,Female,0,Single,GEN,0,1,GOPALGANJ,IGNOAPS
78,Female,0,Married,OBC,1,0,GOPALGANJ,IGNOAPS
81,Male,0,Single,OBC,0,1,GOPALGANJ,IGNOAPS
75,Female,0,Single,GEN,1,0,GOPALGANJ,IGNOAPS
74,Male,0,Married,OBC,0,0,GOPALGANJ,IGNOAPS
83,Male,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
76,Female,0,Married,GEN,1,0,GOPALGANJ,IGNOAPS
73,Female,0,Single,OBC,0,0,GOPALGANJ,IGNOAPS
76,Female,0,Married,GEN,0,0,GOPALGANJ,IGNOAPS
66,Male,0,Single,OBC,1,1,GOPALGANJ,IGNOAPS
88,Female,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
71,Male,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
74,Male,0,Single,OBC,0,1,GOPALGANJ,IGNOAPS
71,Male,0,Widowed,GEN,1,0,GOPALGANJ,IGNOAPS
76,Female,0,Married,ST,1,1,GOPALGANJ,IGNOAPS
71,Female,0,Widowed,SC,1,0,GOPALGANJ,IGNOAPS
85,Male,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
63,Female,0,Married,OBC,0,1,GOPALGANJ,IGNOAPS
64,Male,0,Married,SC,1,0,GOPALGANJ,IGNOAPS
72,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
67,Male,0,Single,OBC,1,0,GOPALGANJ,IGNOAPS
66,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
73,Female,0,Married,SC,1,1,GOPALGANJ,IGNOAPS
82,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
70,Male,0,Married,ST,1,1,GOPALGANJ,IGNOAPS
82,Female,0,Married,SC,1,1,GOPALGANJ,IGNOAPS
76,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
79,Female,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
82,Male,0,Widowed,ST,1,1,GOPALGANJ,IGNOAPS
65,Male,0,Single,SC,0,1,GOPALGANJ,IGNOAPS
84,Female,0,Single,OBC,1,1,GOPALGANJ,IGNOAPS
75,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
62,Male,0,Single,SC,1,1,GOPALGANJ,IGNOAPS
71,Female,0,Single,OBC,0,1,GOPALGANJ,IGNOAPS
83,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
74,Female,0,Single,SC,1,0,GOPALGANJ,IGNOAPS
71,Male,0,Married,ST,1,1,GOPALGANJ,IGNOAPS
90,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
84,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
84,Male,0,Widowed,SC,1,1,GOPALGANJ,IGNOAPS
68,Female,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
63,Male,0,Single,OBC,1,1,GOPALGANJ,IGNOAPS
62,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
69,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
85,Female,0,Single,OBC,0,1,GOPALGANJ,IGNOAPS
88,Male,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
69,Male,0,Widowed,OBC,1,1,GOPALGANJ,IGNOAPS
66,Male,0,Widowed,GEN,1,0,GOPALGANJ,IGNOAPS
68,Male,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
67,Female,0,Single,ST,1,1,GOPALGANJ,IGNOAPS
78,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
83,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
70,Male,0,Married,ST,1,1,GOPALGANJ,IGNOAPS
61,Male,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
76,Female,0,Married,SC,1,1,GOPALGANJ,IGNOAPS
69,Male,0,Single,GEN,0,1,GOPALGANJ,IGNOAPS
87,Female,0,Married,OBC,0,1,GOPALGANJ,IGNOAPS
64,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNOAPS
67,Female,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
78,Male,0,Widowed,OBC,1,1,GOPALGANJ,IGNOAPS
88,Male,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
72,Male,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
70,Female,0,Married,ST,1,1,GOPALGANJ,IGNOAPS
75,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNOAPS
80,Female,0,Married,GEN,0,1,GOPALGANJ,IGNOAPS
83,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
63,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNOAPS
72,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
60,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
90,Male,0,Married,GEN,0,1,GOPALGANJ,IGNOAPS
63,Female,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
70,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
83,Male,0,Single,GEN,0,1,GOPALGANJ,IGNOAPS
76,Male,0,Single,SC,0,1,GOPALGANJ,IGNOAPS
81,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
71,Male,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
67,Male,0,Single,OBC,1,1,GOPALGANJ,IGNOAPS
65,Female,0,Widowed,ST,1,1,GOPALGANJ,IGNOAPS
63,Female,0,Single,OBC,1,1,GOPALGANJ,IGNOAPS
70,Female,0,Married,SC,1,1,GOPALGANJ,IGNOAPS
75,Female,0,Widowed,OBC,1,0,GOPALGANJ,IGNOAPS
64,Male,0,Single,GEN,1,1,GOPALGANJ,IGNOAPS
85,Male,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
90,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNOAPS
85,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
80,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
60,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
64,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNOAPS
60,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNOAPS
88,Female,0,Married,GEN,1,1,GOPALGANJ,IGNOAPS
69,Female,0,Single,OBC,0,1,GOPALGANJ,IGNOAPS
64,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
76,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
84,Male,0,Widowed,SC,1,1,GOPALGANJ,IGNOAPS
79,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
62,Female,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
74,Female,0,Single,GEN,0,1,GOPALGANJ,IGNOAPS
89,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNOAPS
62,Male,0,Married,OBC,1,1,GOPALGANJ,IGNOAPS
67,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNWPS
42,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
58,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
61,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
44,Female,0,Widowed,ST,0,1,GOPALGANJ,IGNWPS
77,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNWPS
60,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
63,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
54,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
52,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
55,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
70,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
61,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
48,Female,0,Widowed,GEN,1,0,GOPALGANJ,IGNWPS
78,Female,0,Widowed,OBC,1,0,GOPALGANJ,IGNWPS
69,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
42,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
67,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
49,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
70,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
40,Female,0,Widowed,GEN,0,0,GOPALGANJ,IGNWPS
41,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
47,Female,0,Widowed,GEN,1,0,GOPALGANJ,IGNWPS
44,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
57,Female,0,Widowed,OBC,0,0,GOPALGANJ,IGNWPS
47,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNWPS
78,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNWPS
46,Female,0,Widowed,SC,1,0,GOPALGANJ,IGNWPS
73,Female,0,Widowed,OBC,0,0,GOPALGANJ,IGNWPS
63,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
63,Female,0,Widowed,GEN,1,0,GOPALGANJ,IGNWPS
53,Female,0,Widowed,SC,1,0,GOPALGANJ,IGNWPS
69,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
51,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
52,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
41,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
40,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
45,Female,0,Widowed,SC,0,1,GOPALGANJ,IGNWPS
43,Female,0,Widowed,OBC,0,0,GOPALGANJ,IGNWPS
71,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
46,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
73,Female,0,Widowed,OBC,1,0,GOPALGANJ,IGNWPS
40,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNWPS
45,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
65,Female,0,Widowed,ST,1,1,GOPALGANJ,IGNWPS
74,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
62,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
41,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
79,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
58,Female,0,Widowed,OBC,1,0,GOPALGANJ,IGNWPS
77,Female,0,Widowed,SC,1,0,GOPALGANJ,IGNWPS
66,Female,0,Widowed,GEN,1,0,GOPALGANJ,IGNWPS
51,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
52,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
77,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNWPS
74,Female,0,Widowed,OBC,1,0,GOPALGANJ,IGNWPS
58,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
52,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNWPS
74,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
74,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
69,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
80,Female,0,Widowed,ST,0,1,GOPALGANJ,IGNWPS
64,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
59,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
68,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
49,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
60,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
47,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
51,Female,0,Widowed,SC,0,0,GOPALGANJ,IGNWPS
52,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
63,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
77,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
78,Female,0,Widowed,OBC,0,0,GOPALGANJ,IGNWPS
52,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
63,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
58,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
58,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
69,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
45,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
69,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
41,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
70,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
65,Female,0,Widowed,SC,0,0,GOPALGANJ,IGNWPS
58,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
40,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
54,Female,0,Widowed,OBC,0,1,GOPALGANJ,IGNWPS
77,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
77,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
60,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
62,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
64,Female,0,Widowed,OBC,1,1,GOPALGANJ,IGNWPS
40,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
65,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
48,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
76,Female,0,Widowed,GEN,1,1,GOPALGANJ,IGNWPS
52,Female,0,Widowed,SC,1,1,GOPALGANJ,IGNWPS
78,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNWPS
58,Female,0,Widowed,GEN,0,1,GOPALGANJ,IGNWPS
56,Female,0,Widowed,SC,0,1,GOPALGANJ,IGNWPS
76,Female,0,Widowed,ST,1,0,GOPALGANJ,IGNWPS
26,Male,1,Married,OBC,1,1,JAMUI,IGNDPS
23,Male,1,Single,SC,1,1,JAMUI,IGNDPS
32,Female,1,Single,OBC,1,0,JAMUI,IGNDPS
51,Male,1,Married,OBC,0,0,JAMUI,IGNDPS
41,Male,1,Single,GEN,0,1,JAMUI,IGNDPS
26,Male,1,Single,OBC,0,1,JAMUI,IGNDPS
59,Female,1,Married,OBC,1,1,JAMUI,IGNDPS
19,Female,1,Married,OBC,1,1,JAMUI,IGNDPS
32,Male,1,Single,SC,1,1,JAMUI,IGNDPS
24,Female,1,Single,OBC,0,1,JAMUI,IGNDPS
25,Female,1,Single,OBC,0,1,JAMUI,IGNDPS
27,Female,1,Married,SC,1,0,JAMUI,IGNDPS
54,Male,1,Married,SC,0,1,JAMUI,IGNDPS
23,Male,1,Married,OBC,1,0,JAMUI,IGNDPS
59,Male,1,Single,SC,1,1,JAMUI,IGNDPS
27,Male,1,Married,OBC,1,1,JAMUI,IGNDPS
54,Female,1,Single,SC,1,1,JAMUI,IGNDPS
49,Male,1,Single,GEN,1,1,JAMUI,IGNDPS
23,Female,1,Married,SC,0,1,JAMUI,IGNDPS
